"Date","Time","Home","HG","HxGt","HxGp","Away","AG","AxGt","AxGp","GD","xGDt","xGDp","Final","HxPts","AxPts"
"2025-04-18","22:00 EDT","SEA","1","1.02","1.03","POR","0","1.20","1.21","1","-0.18","-0.18","1","1.22","1.46"
"2025-04-18","21:30 EDT","UTA","1","1.01","1.01","CHI","0","0.66","0.66","1","0.35","0.35","1","1.75","0.89"
"2025-04-13","19:00 EDT","BAY","1","1.37","1.39","CHI","2","1.56","1.56","-1","-0.18","-0.16","-1","1.21","1.48"
"2025-04-13","16:00 EDT","NJY","3","2.35","2.36","NC","1","0.49","0.49","2","1.86","1.88","2","2.60","0.26"
"2025-04-12","22:00 EDT","SD","0","0.77","0.78","KC","2","1.18","1.25","-2","-0.41","-0.47","-2","0.94","1.73"
"2025-04-12","19:30 EDT","SEA","0","1.77","1.78","ORL","1","1.53","1.53","-1","0.24","0.25","-1","1.54","1.19"
"2025-04-12","17:00 EDT","HOU","1","1.97","2.13","LA","3","1.48","1.48","-2","0.49","0.64","-2","1.68","1.06"
"2025-04-12","17:00 EDT","LOU","0","0.68","0.68","WAS","2","0.73","0.74","-2","-0.06","-0.06","-2","1.24","1.40"
"2025-04-11","22:00 EDT","UTA","0","0.88","0.88","POR","1","2.06","2.29","-1","-1.17","-1.41","-1","0.43","2.34"
"2025-03-30","20:00 EDT","LA","2","1.09","1.09","SEA","1","1.17","1.17","1","-0.08","-0.08","1","1.19","1.49"
"2025-03-30","18:00 EDT","CHI","0","0.85","0.85","LOU","1","1.90","2.34","-1","-1.05","-1.49","-1","0.59","2.19"
"2025-03-29","22:00 EDT","POR","0","1.62","1.65","NC","0","2.23","2.38","0","-0.61","-0.73","0","0.96","1.81"
"2025-03-29","19:30 EDT","KC","3","3.33","3.33","UTA","0","0.33","0.33","3","3.00","3.00","3","2.90","0.06"
"2025-03-29","12:00 EDT","ORL","2","1.64","1.64","SD","1","0.17","0.17","1","1.47","1.47","1","2.65","0.20"
"2025-03-28","20:00 EDT","HOU","0","0.11","0.11","NJY","0","0.47","0.47","0","-0.36","-0.36","0","0.80","1.60"
"2025-03-28","20:00 EDT","WAS","2","1.08","1.10","BAY","0","0.67","0.67","2","0.41","0.43","2","1.79","0.86"
"2025-03-23","17:00 EDT","NJY","0","1.18","1.18","ORL","1","1.10","1.11","-1","0.09","0.07","-2","1.37","1.31"
"2025-03-23","15:00 EDT","CHI","1","0.75","0.75","HOU","2","1.68","1.71","-1","-0.93","-0.96","-1","0.65","2.10"
"2025-03-22","22:00 EDT","BAY","2","0.48","0.48","LOU","0","0.97","0.97","2","-0.49","-0.49","2","0.90","1.73"
"2025-03-22","22:00 EDT","SD","3","1.17","1.17","UTA","2","0.96","0.96","1","0.21","0.21","1","1.57","1.13"
"2025-03-22","19:30 EDT","WAS","0","1.02","1.03","KC","2","3.32","3.54","-2","-2.30","-2.51","-2","0.21","2.70"
"2025-03-22","19:00 EDT","NC","1","1.29","1.31","SEA","2","1.01","1.02","-1","0.28","0.29","-1","1.58","1.11"
"2025-03-21","22:00 EDT","POR","1","1.56","1.57","LA","1","0.67","0.67","0","0.88","0.89","0","2.11","0.64"
"2025-03-16","18:50 EDT","LA","1","0.87","0.89","SD","1","1.09","1.09","0","-0.22","-0.20","0","1.15","1.55"
"2025-03-15","22:00 EDT","SEA","1","1.03","1.17","NJY","1","1.40","1.41","0","-0.37","-0.23","0","1.07","1.64"
"2025-03-15","20:00 EDT","LOU","1","1.50","1.50","NC","1","1.21","1.21","0","0.28","0.29","0","1.59","1.13"
"2025-03-15","19:30 EDT","UTA","1","0.70","0.70","BAY","1","1.17","1.17","0","-0.47","-0.47","0","0.91","1.79"
"2025-03-15","12:45 EDT","KC","3","1.98","1.98","POR","1","1.40","1.42","2","0.58","0.57","2","1.80","0.94"
"2025-03-14","20:00 EDT","HOU","1","1.13","1.13","WAS","2","1.28","1.35","-1","-0.16","-0.22","-1","1.22","1.44"
"2025-03-14","20:00 EDT","ORL","5","2.40","2.42","CHI","0","0.99","1.03","5","1.41","1.40","6","2.27","0.52"
"2024-11-03","17:30 EST","SD","3","1.89","2.01","LOU","1","1.57","1.62","2","0.31","0.39","2","1.66","1.09"
"2024-11-03","15:00 EST","CHI","1","1.71","1.71","KC","3","1.58","1.61","-2","0.13","0.10","-2","1.41","1.31"
"2024-11-02","22:20 EDT","HOU","2","0.85","0.85","BAY","2","1.54","1.54","0","-0.69","-0.69","-1","0.89","1.83"
"2024-11-02","19:30 EDT","NC","0","0.45","0.46","WAS","1","0.97","0.97","-1","-0.52","-0.51","-1","0.84","1.80"
"2024-11-02","17:00 EDT","ORL","3","2.53","2.53","SEA","2","0.86","0.86","1","1.67","1.67","1","2.43","0.42"
"2024-11-01","22:00 EDT","POR","3","2.10","2.22","LA","0","1.14","1.18","3","0.96","1.04","3","2.05","0.73"
"2024-11-01","21:30 EDT","UTA","1","0.86","0.86","NJY","4","3.88","3.94","-3","-3.02","-3.08","-3","0.09","2.86"
"2024-10-20","19:30 EDT","LA","1","1.86","1.94","UTA","1","1.82","1.84","0","0.05","0.10","0","1.41","1.31"
"2024-10-20","17:00 EDT","NJY","3","1.66","1.76","ORL","1","1.73","1.73","2","-0.07","0.03","2","1.32","1.42"
"2024-10-20","17:00 EDT","WAS","2","2.80","2.80","CHI","0","0.82","0.82","2","1.98","1.98","2","2.66","0.23"
"2024-10-19","22:00 EDT","BAY","1","1.46","1.46","NC","0","0.47","0.47","1","0.99","0.99","1","2.27","0.50"
"2024-10-19","19:30 EDT","LOU","1","0.57","0.57","POR","0","1.14","1.15","1","-0.57","-0.58","1","0.83","1.85"
"2024-10-19","13:00 EDT","KC","3","2.44","2.49","SD","1","0.89","0.89","2","1.55","1.60","3","2.50","0.35"
"2024-10-18","22:00 EDT","SEA","2","1.45","1.45","HOU","1","1.39","1.39","1","0.06","0.06","1","1.33","1.38"
"2024-10-13","20:00 EDT","SD","0","1.18","1.19","HOU","2","1.37","1.37","-2","-0.19","-0.18","-2","1.15","1.55"
"2024-10-13","17:00 EDT","WAS","4","3.11","3.17","LOU","1","1.07","1.07","3","2.04","2.10","3","2.66","0.23"
"2024-10-13","17:00 EDT","UTA","3","2.91","2.98","SEA","0","0.08","0.08","3","2.84","2.91","3","2.92","0.04"
"2024-10-12","22:00 EDT","BAY","0","0.93","0.93","KC","1","1.74","1.74","-1","-0.81","-0.81","-1","0.76","2.00"
"2024-10-12","19:30 EDT","NC","1","1.05","1.05","LA","1","1.04","1.26","0","0.02","-0.21","0","1.30","1.39"
"2024-10-12","16:00 EDT","CHI","0","0.25","0.25","NJY","2","2.20","2.20","-2","-1.95","-1.95","-2","0.14","2.77"
"2024-10-11","22:00 EDT","POR","2","1.08","1.08","ORL","0","0.53","0.53","2","0.56","0.56","2","1.87","0.81"
"2024-10-06","17:00 EDT","ORL","1","1.76","1.76","WAS","0","1.04","1.05","1","0.71","0.71","2","1.88","0.87"
"2024-10-05","22:00 EDT","POR","1","2.00","2.06","UTA","2","1.80","1.81","-1","0.21","0.25","-1","1.48","1.24"
"2024-10-05","19:30 EDT","NJY","5","4.18","4.36","BAY","1","1.81","1.81","4","2.37","2.55","4","2.63","0.27"
"2024-10-05","19:30 EDT","LOU","0","0.77","0.78","KC","2","1.76","1.76","-2","-0.99","-0.98","-2","0.63","2.17"
"2024-10-05","19:00 EDT","NC","2","1.97","1.97","SD","1","2.71","4.14","1","-0.74","-2.17","1","0.96","1.83"
"2024-10-04","22:00 EDT","SEA","0","0.57","0.57","LA","1","1.09","1.14","-1","-0.52","-0.57","-1","0.85","1.82"
"2024-10-04","20:00 EDT","HOU","0","3.16","3.19","CHI","2","1.55","1.55","-2","1.61","1.64","-2","2.37","0.47"
"2024-09-29","18:00 EDT","CHI","1","1.33","1.37","NC","2","0.72","0.72","-1","0.61","0.64","-2","1.94","0.78"
"2024-09-29","18:00 EDT","SEA","0","0.68","0.68","BAY","1","1.79","1.79","-1","-1.11","-1.11","-1","0.50","2.30"
"2024-09-28","22:00 EDT","SD","2","2.10","2.22","POR","0","1.29","1.29","2","0.81","0.94","2","1.96","0.81"
"2024-09-28","19:30 EDT","ORL","3","3.11","3.13","HOU","1","1.33","1.36","2","1.78","1.77","2","2.48","0.40"
"2024-09-28","19:00 EDT","UTA","1","1.15","1.15","LOU","0","1.11","1.14","1","0.05","0.02","1","1.33","1.35"
"2024-09-28","13:00 EDT","KC","1","2.74","2.76","NJY","0","1.36","1.39","1","1.39","1.37","0","2.30","0.53"
"2024-09-27","22:00 EDT","LA","1","1.35","1.38","WAS","2","1.83","1.83","-1","-0.48","-0.45","-1","1.06","1.68"
"2024-09-23","22:00 EDT","LA","2","1.66","1.66","POR","2","1.10","1.10","0","0.56","0.55","0","1.87","0.84"
"2024-09-22","13:00 EDT","NJY","1","0.84","0.84","UTA","0","0.70","0.70","1","0.14","0.15","1","1.44","1.18"
"2024-09-21","21:30 EDT","CHI","1","1.54","1.54","SD","0","3.77","4.21","1","-2.23","-2.67","1","0.38","2.51"
"2024-09-21","20:30 EDT","HOU","1","0.77","0.77","SEA","0","1.15","1.16","1","-0.39","-0.39","1","1.04","1.64"
"2024-09-21","19:30 EDT","LOU","2","2.24","2.26","NC","1","1.22","1.30","1","1.03","0.96","1","2.15","0.66"
"2024-09-20","22:30 EDT","BAY","0","1.23","1.23","ORL","1","1.24","1.24","-1","-0.01","-0.01","-1","1.39","1.33"
"2024-09-20","20:00 EDT","KC","3","1.36","1.38","WAS","0","0.68","0.69","3","0.67","0.69","3","2.01","0.72"
"2024-09-16","22:00 EDT","SEA","0","0.24","0.24","NJY","2","1.03","1.03","-2","-0.80","-0.80","-2","0.61","2.05"
"2024-09-15","13:00 EDT","WAS","3","2.39","2.42","HOU","0","0.45","0.45","3","1.94","1.96","3","2.72","0.18"
"2024-09-14","22:00 EDT","UTA","1","0.94","0.94","SD","2","1.42","1.42","-1","-0.48","-0.48","-1","0.94","1.78"
"2024-09-14","19:30 EDT","LOU","2","0.51","0.51","LA","1","1.33","1.37","1","-0.82","-0.85","1","0.73","1.99"
"2024-09-13","22:00 EDT","POR","0","0.86","0.90","CHI","1","1.32","1.32","-1","-0.45","-0.42","-1","0.89","1.79"
"2024-09-13","20:00 EDT","ORL","0","0.83","0.84","KC","0","1.12","1.12","0","-0.29","-0.27","0","1.17","1.52"
"2024-09-13","19:00 EDT","NC","1","0.83","0.86","BAY","1","2.28","2.44","0","-1.45","-1.58","0","0.48","2.33"
"2024-09-08","20:00 EDT","SD","1","1.49","1.49","NC","4","1.37","1.37","-3","0.12","0.12","-3","1.46","1.25"
"2024-09-08","18:00 EDT","CHI","0","0.07","0.07","ORL","1","0.97","0.97","-1","-0.90","-0.90","-1","0.44","2.20"
"2024-09-08","13:00 EDT","NJY","2","1.66","1.66","HOU","1","0.54","0.54","1","1.12","1.12","1","2.35","0.45"
"2024-09-07","22:00 EDT","BAY","1","1.61","1.61","LOU","0","0.79","0.79","1","0.83","0.83","1","2.08","0.69"
"2024-09-07","19:30 EDT","KC","1","1.51","1.52","UTA","0","1.17","1.20","1","0.34","0.32","1","1.62","1.10"
"2024-09-07","12:30 EDT","WAS","2","3.45","3.51","POR","1","1.35","1.35","1","2.10","2.16","1","2.49","0.38"
"2024-09-06","22:00 EDT","LA","2","1.16","1.16","SEA","3","2.08","2.09","-1","-0.92","-0.93","-1","0.74","2.03"
"2024-09-01","20:00 EDT","SD","1","0.46","0.46","WAS","0","1.95","1.97","1","-1.49","-1.51","0","0.38","2.46"
"2024-09-01","19:25 EDT","ORL","2","0.93","0.93","NJY","0","1.12","1.12","2","-0.20","-0.20","2","1.25","1.45"
"2024-09-01","16:00 EDT","LA","2","1.78","1.80","CHI","1","1.03","1.07","1","0.75","0.73","1","1.99","0.77"
"2024-09-01","14:00 EDT","NC","2","1.15","1.32","KC","1","1.98","1.99","1","-0.83","-0.68","1","0.79","1.99"
"2024-08-31","21:30 EDT","HOU","1","1.14","1.14","UTA","3","3.24","3.40","-2","-2.09","-2.25","-2","0.32","2.58"
"2024-08-31","19:30 EDT","LOU","2","1.79","1.91","SEA","2","0.99","0.99","0","0.81","0.93","-1","2.04","0.68"
"2024-08-30","22:00 EDT","POR","1","1.03","1.03","BAY","3","2.50","2.50","-2","-1.47","-1.47","-2","0.39","2.47"
"2024-08-25","22:00 EDT","SEA","0","1.63","1.68","NC","0","0.52","0.52","0","1.10","1.16","1","2.23","0.54"
"2024-08-25","12:00 EDT","WAS","4","0.61","0.61","KC","1","1.55","1.55","3","-0.94","-0.94","3","0.62","2.15"
"2024-08-24","19:30 EDT","LOU","3","1.66","1.67","CHI","1","0.73","0.74","2","0.93","0.92","2","2.14","0.65"
"2024-08-24","16:30 EDT","SD","1","0.89","0.89","LA","2","1.68","1.70","-1","-0.79","-0.81","-1","0.69","2.06"
"2024-08-24","14:30 EDT","NJY","2","1.08","1.12","POR","0","0.50","0.50","2","0.57","0.62","2","1.84","0.84"
"2024-08-23","21:30 EDT","UTA","1","0.95","0.95","BAY","1","1.29","1.29","0","-0.33","-0.34","1","1.04","1.65"
"2024-08-23","20:00 EDT","HOU","0","0.86","0.86","ORL","1","2.77","3.05","-1","-1.91","-2.18","-1","0.37","2.50"
"2024-07-07","18:00 EDT","SEA","1","2.85","2.85","UTA","1","1.30","1.37","0","1.55","1.48","0","2.35","0.51"
"2024-07-07","16:30 EDT","NC","3","1.71","1.74","LOU","1","0.85","0.85","2","0.86","0.89","2","2.05","0.72"
"2024-07-06","22:00 EDT","LA","1","1.35","1.37","NJY","2","1.52","1.52","-1","-0.16","-0.15","-1","1.18","1.51"
"2024-07-06","22:00 EDT","BAY","0","2.20","2.24","WAS","3","2.25","2.33","-3","-0.05","-0.09","-3","1.47","1.30"
"2024-07-06","19:30 EDT","KC","1","2.08","2.09","ORL","2","2.00","2.13","-1","0.08","-0.04","-1","1.44","1.31"
"2024-07-06","13:00 EDT","CHI","1","0.68","0.69","HOU","0","0.98","0.99","1","-0.30","-0.30","1","1.03","1.60"
"2024-07-05","22:00 EDT","POR","1","1.95","1.95","SD","0","0.85","0.85","1","1.09","1.09","1","2.26","0.55"
"2024-06-30","19:30 EDT","LA","0","1.25","1.25","ORL","3","2.44","2.45","-3","-1.19","-1.20","-3","0.62","2.16"
"2024-06-30","13:00 EDT","NJY","1","0.76","0.76","SEA","0","0.75","0.75","1","0.02","0.01","0","1.34","1.29"
"2024-06-29","22:00 EDT","UTA","0","1.64","1.74","POR","0","0.91","0.92","0","0.73","0.82","0","1.89","0.86"
"2024-06-29","19:30 EDT","WAS","0","1.04","1.07","NC","1","0.37","0.37","-1","0.67","0.70","-1","1.94","0.73"
"2024-06-29","16:00 EDT","LOU","0","0.66","0.66","BAY","1","1.25","1.25","-1","-0.59","-0.59","-1","0.75","1.95"
"2024-06-28","22:00 EDT","SD","0","2.28","2.30","CHI","2","0.74","0.74","-2","1.53","1.56","-3","2.46","0.39"
"2024-06-28","20:00 EDT","KC","2","3.50","3.72","HOU","0","0.26","0.26","2","3.23","3.45","2","2.92","0.05"
"2024-06-23","18:00 EDT","NJY","0","1.28","1.28","WAS","2","1.42","1.42","-2","-0.14","-0.14","-2","1.34","1.37"
"2024-06-23","18:00 EDT","NC","3","1.37","1.37","CHI","1","0.74","0.74","2","0.64","0.64","2","1.93","0.81"
"2024-06-23","18:00 EDT","SEA","1","2.17","2.17","LOU","1","0.66","0.66","0","1.51","1.51","0","2.59","0.26"
"2024-06-23","16:00 EDT","POR","1","0.61","0.61","KC","4","2.09","2.20","-3","-1.48","-1.60","-3","0.41","2.42"
"2024-06-22","22:00 EDT","BAY","1","1.04","1.04","LA","0","1.09","1.20","1","-0.05","-0.16","1","1.32","1.38"
"2024-06-22","19:30 EDT","HOU","0","0.31","0.31","SD","0","0.39","0.39","0","-0.08","-0.08","0","1.17","1.28"
"2024-06-21","20:00 EDT","ORL","6","4.15","4.15","UTA","0","0.29","0.30","6","3.86","3.86","6","2.94","0.04"
"2024-06-19","22:00 EDT","LA","3","1.57","1.57","LOU","2","1.90","1.90","1","-0.33","-0.33","1","1.04","1.71"
"2024-06-19","19:00 EDT","NJY","2","1.02","1.02","SD","1","0.34","0.34","1","0.68","0.68","1","1.88","0.76"
"2024-06-16","22:00 EDT","BAY","0","1.22","1.28","UTA","1","0.93","0.93","-1","0.28","0.35","-1","1.59","1.10"
"2024-06-16","16:00 EDT","SEA","0","0.38","0.38","POR","0","0.92","0.92","0","-0.54","-0.54","0","0.72","1.91"
"2024-06-15","21:30 EDT","HOU","0","0.88","0.88","LA","0","1.96","2.04","0","-1.08","-1.16","0","0.53","2.23"
"2024-06-15","19:54 EDT","NC","0","1.08","1.09","ORL","0","1.46","1.47","0","-0.38","-0.38","0","1.07","1.68"
"2024-06-15","19:30 EDT","WAS","1","1.57","1.57","SD","1","0.95","0.95","0","0.62","0.62","0","1.84","0.90"
"2024-06-15","12:00 EDT","LOU","0","0.41","0.41","NJY","2","0.66","0.66","-2","-0.24","-0.24","-2","0.97","1.59"
"2024-06-14","20:00 EDT","KC","2","2.13","2.14","CHI","2","0.38","0.38","0","1.75","1.76","0","2.58","0.27"
"2024-06-09","18:00 EDT","KC","5","3.32","3.32","SEA","2","1.75","1.75","3","1.57","1.57","3","2.39","0.45"
"2024-06-08","22:00 EDT","POR","1","1.44","1.44","NC","0","0.34","0.34","1","1.11","1.11","1","2.43","0.35"
"2024-06-08","19:30 EDT","CHI","1","1.52","1.52","BAY","2","2.53","2.53","-1","-1.01","-1.01","-1","0.78","2.02"
"2024-06-08","19:30 EDT","UTA","0","0.81","0.81","WAS","1","1.08","1.09","-1","-0.26","-0.28","-1","1.00","1.66"
"2024-06-08","12:30 EDT","NJY","2","2.71","2.78","LA","1","0.60","0.60","1","2.12","2.18","1","2.67","0.22"
"2024-06-07","22:00 EDT","SD","1","0.87","0.88","ORL","1","0.54","0.54","0","0.33","0.34","0","1.59","1.04"
"2024-06-07","20:00 EDT","LOU","2","1.11","1.14","HOU","0","1.34","1.35","2","-0.23","-0.21","2","1.22","1.50"
"2024-05-25","22:40 EDT","UTA","0","0.19","0.19","KC","1","3.83","3.92","-1","-3.64","-3.72","-1","0.02","2.96"
"2024-05-25","19:30 EDT","CHI","0","1.49","1.49","LOU","1","1.75","1.75","-1","-0.26","-0.26","-1","1.16","1.60"
"2024-05-24","22:00 EDT","BAY","0","0.74","0.74","NJY","2","1.57","1.57","-2","-0.83","-0.83","-2","0.58","2.17"
"2024-05-24","20:00 EDT","HOU","3","1.62","1.67","NC","0","0.87","0.88","3","0.75","0.79","3","1.90","0.84"
"2024-05-24","19:30 EDT","WAS","3","2.25","2.45","SEA","2","1.25","1.38","1","1.00","1.07","1","2.10","0.69"
"2024-05-24","19:00 EDT","ORL","2","2.43","2.53","POR","1","2.00","2.00","1","0.42","0.52","1","1.67","1.09"
"2024-05-23","22:00 EDT","LA","0","1.14","1.15","SD","0","1.89","1.93","0","-0.75","-0.79","0","0.86","1.89"
"2024-05-19","18:00 EDT","SEA","2","1.21","1.21","ORL","3","1.21","1.21","-1","0.00","0.00","-1","1.28","1.39"
"2024-05-19","17:00 EDT","NJY","2","1.40","1.40","CHI","1","1.04","1.08","1","0.36","0.32","1","1.61","1.11"
"2024-05-18","21:30 EDT","KC","3","2.43","2.81","LOU","2","0.70","0.70","1","1.73","2.12","0","2.58","0.28"
"2024-05-18","19:30 EDT","WAS","4","2.81","3.00","LA","1","1.26","1.26","3","1.55","1.74","2","2.38","0.46"
"2024-05-17","22:38 EDT","HOU","0","0.89","0.91","POR","2","2.38","2.40","-2","-1.49","-1.50","-2","0.49","2.33"
"2024-05-17","22:30 EDT","BAY","1","0.26","0.26","SD","1","1.16","1.18","0","-0.90","-0.92","1","0.53","2.17"
"2024-05-17","20:00 EDT","NC","1","2.45","2.47","UTA","0","0.20","0.20","1","2.25","2.27","1","2.76","0.15"
"2024-05-12","19:30 EDT","SD","1","1.09","1.09","NJY","1","1.42","1.42","0","-0.34","-0.34","0","1.05","1.66"
"2024-05-12","19:30 EDT","LA","0","0.66","0.66","HOU","1","0.96","0.96","-1","-0.30","-0.30","-1","1.02","1.65"
"2024-05-12","18:00 EDT","KC","1","2.83","2.94","NC","0","0.45","0.45","1","2.38","2.49","1","2.77","0.14"
"2024-05-12","17:30 EDT","CHI","3","2.14","2.14","UTA","1","1.28","1.28","2","0.86","0.86","2","2.02","0.74"
"2024-05-11","22:00 EDT","POR","4","1.20","1.29","SEA","0","0.80","0.83","4","0.40","0.47","4","1.72","0.95"
"2024-05-11","19:30 EDT","ORL","1","2.25","2.25","BAY","0","0.77","0.77","1","1.48","1.48","1","2.45","0.36"
"2024-05-10","20:00 EDT","LOU","1","1.65","1.65","WAS","1","0.66","0.66","0","1.00","0.99","-1","2.23","0.55"
"2024-05-08","22:00 EDT","SEA","0","0.13","0.13","KC","0","1.13","1.14","0","-1.00","-1.01","0","0.41","2.31"
"2024-05-08","22:00 EDT","SD","2","2.30","2.34","UTA","0","0.91","0.91","2","1.39","1.43","2","2.35","0.45"
"2024-05-08","20:00 EDT","HOU","0","0.12","0.12","NJY","1","2.01","2.10","-1","-1.89","-1.99","-1","0.18","2.69"
"2024-05-05","20:00 EDT","BAY","1","1.04","1.04","CHI","2","1.70","1.70","-1","-0.66","-0.67","-1","0.82","1.91"
"2024-05-05","18:00 EDT","ORL","1","1.15","1.16","LOU","0","0.99","0.99","1","0.16","0.16","1","1.41","1.26"
"2024-05-05","13:00 EDT","HOU","1","0.77","0.77","KC","1","2.60","2.94","0","-1.83","-2.16","0","0.33","2.53"
"2024-05-04","22:00 EDT","POR","2","1.26","1.26","WAS","1","1.37","1.38","1","-0.11","-0.12","1","1.36","1.37"
"2024-05-04","19:30 EDT","NJY","1","1.50","1.51","NC","0","0.74","0.74","1","0.76","0.77","1","2.01","0.74"
"2024-05-03","22:00 EDT","SEA","2","0.90","0.90","SD","1","1.31","1.38","1","-0.41","-0.48","1","1.08","1.63"
"2024-05-03","21:30 EDT","UTA","1","0.76","0.76","LA","2","1.35","1.35","-1","-0.59","-0.58","-1","0.74","1.96"
"2024-05-01","22:00 EDT","BAY","2","1.89","1.89","POR","3","1.20","1.20","-1","0.68","0.68","-1","1.89","0.82"
"2024-05-01","20:00 EDT","CHI","2","0.91","1.14","WAS","4","0.98","0.98","-2","-0.08","0.16","-2","1.24","1.41"
"2024-05-01","19:00 EDT","ORL","4","2.16","2.30","NC","0","0.64","0.64","4","1.51","1.66","3","2.44","0.40"
"2024-04-28","17:00 EDT","NJY","1","1.86","1.87","LOU","1","1.58","1.58","0","0.28","0.29","0","1.57","1.17"
"2024-04-27","22:00 EDT","SD","2","1.38","1.42","BAY","1","1.83","1.85","1","-0.46","-0.42","1","1.00","1.76"
"2024-04-27","19:30 EDT","CHI","0","1.60","1.62","POR","2","1.98","2.04","-2","-0.38","-0.42","-2","1.13","1.63"
"2024-04-27","19:30 EDT","UTA","0","0.73","0.73","HOU","0","0.53","0.53","0","0.20","0.20","0","1.44","1.12"
"2024-04-27","19:00 EDT","NC","1","1.49","1.49","SEA","0","1.41","1.53","1","0.08","-0.04","1","1.39","1.33"
"2024-04-26","22:00 EDT","LA","1","1.10","1.10","KC","3","3.37","3.61","-2","-2.26","-2.51","-2","0.25","2.66"
"2024-04-26","19:30 EDT","WAS","2","1.80","1.81","ORL","3","1.51","1.52","-1","0.29","0.29","-1","1.56","1.17"
"2024-04-21","19:30 EDT","LA","2","0.42","0.42","NC","1","2.09","2.20","1","-1.67","-1.78","1","0.32","2.54"
"2024-04-21","18:00 EDT","SEA","1","0.73","0.74","CHI","2","1.43","1.43","-1","-0.70","-0.68","-1","0.80","1.94"
"2024-04-20","22:00 EDT","POR","4","2.69","2.70","HOU","1","0.26","0.26","3","2.43","2.44","3","2.83","0.10"
"2024-04-20","19:30 EDT","KC","5","1.90","1.90","BAY","2","1.41","1.42","3","0.49","0.49","3","1.73","1.06"
"2024-04-20","17:00 EDT","LOU","5","3.51","3.63","UTA","1","0.73","0.73","4","2.79","2.90","4","2.84","0.11"
"2024-04-20","13:00 EDT","WAS","2","1.85","2.08","NJY","0","0.71","0.71","2","1.14","1.37","2","2.28","0.52"
"2024-04-19","20:00 EDT","ORL","1","2.93","3.00","SD","0","0.24","0.24","1","2.69","2.76","1","2.87","0.07"
"2024-04-14","20:00 EDT","BAY","3","2.07","2.10","SEA","1","1.00","1.00","2","1.07","1.10","1","2.08","0.72"
"2024-04-14","18:00 EDT","NJY","1","1.11","1.18","KC","1","1.07","1.07","0","0.04","0.11","0","1.37","1.32"
"2024-04-13","21:30 EDT","CHI","0","0.74","0.74","LA","0","0.75","0.75","0","-0.01","-0.01","-1","1.29","1.35"
"2024-04-13","19:30 EDT","LOU","0","1.07","1.07","SD","0","1.31","1.32","0","-0.24","-0.25","0","1.22","1.49"
"2024-04-13","19:00 EDT","NC","2","0.33","0.33","POR","0","1.45","1.47","2","-1.12","-1.14","2","0.42","2.34"
"2024-04-12","21:30 EDT","UTA","0","0.13","0.13","ORL","1","2.03","2.03","-1","-1.89","-1.89","-1","0.11","2.80"
"2024-04-12","20:00 EDT","HOU","1","0.61","0.61","WAS","3","2.04","2.04","-2","-1.43","-1.43","-2","0.41","2.43"
"2024-03-31","13:00 EDT","WAS","2","2.82","2.83","UTA","1","1.48","1.57","1","1.34","1.26","1","2.17","0.64"
"2024-03-30","22:00 EDT","BAY","2","1.04","1.08","HOU","3","2.61","2.61","-1","-1.57","-1.52","-1","0.43","2.42"
"2024-03-30","19:30 EDT","POR","2","1.84","1.85","LOU","2","1.23","1.23","0","0.61","0.62","0","1.80","0.98"
"2024-03-30","19:00 EDT","NC","1","0.93","0.94","NJY","0","1.08","1.08","1","-0.15","-0.14","1","1.29","1.43"
"2024-03-30","15:30 EDT","KC","4","1.91","1.91","LA","2","1.58","1.63","2","0.33","0.28","2","1.60","1.19"
"2024-03-29","22:00 EDT","SD","1","1.04","1.06","SEA","0","0.56","0.58","1","0.48","0.48","1","1.80","0.88"
"2024-03-29","19:00 EDT","ORL","0","1.38","1.40","CHI","1","0.65","0.65","-1","0.72","0.75","0","1.89","0.85"
"2024-03-24","19:00 EDT","POR","0","1.28","1.28","NJY","1","0.74","0.74","-1","0.55","0.55","-1","1.78","0.94"
"2024-03-23","22:00 EDT","SD","1","1.76","1.90","KC","2","2.21","2.22","-1","-0.45","-0.32","-1","1.09","1.69"
"2024-03-23","20:30 EDT","HOU","0","0.78","0.79","LOU","0","2.47","2.47","0","-1.69","-1.68","0","0.38","2.46"
"2024-03-23","19:30 EDT","WAS","2","1.54","1.54","BAY","1","0.46","0.46","1","1.08","1.08","1","2.29","0.50"
"2024-03-23","16:00 EDT","CHI","2","1.02","1.02","SEA","1","1.03","1.07","1","-0.02","-0.06","1","1.35","1.32"
"2024-03-22","21:30 EDT","UTA","2","0.13","0.13","NC","1","3.26","3.29","1","-3.13","-3.17","1","0.02","2.96"
"2024-03-22","20:00 EDT","ORL","1","0.79","0.79","LA","1","1.41","1.41","0","-0.61","-0.61","0","0.74","1.98"
"2024-03-17","19:30 EDT","LA","0","2.29","2.60","BAY","1","0.69","0.69","-1","1.61","1.91","-1","2.48","0.38"
"2024-03-17","18:00 EDT","SEA","1","1.60","1.60","WAS","0","0.03","0.03","1","1.57","1.57","1","2.77","0.12"
"2024-03-16","19:30 EDT","UTA","0","2.04","2.29","CHI","2","1.48","1.49","-2","0.56","0.81","-2","1.75","1.00"
"2024-03-16","19:00 EDT","NC","5","2.89","2.95","HOU","0","0.30","0.30","5","2.58","2.65","4","2.85","0.10"
"2024-03-16","16:00 EDT","LOU","2","0.67","0.69","ORL","1","0.85","0.85","1","-0.19","-0.16","0","1.10","1.55"
